YEAR,MONTH,BEGIN_DAY,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,snowfall_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation
2004,1,25,122,30.21667,-94.73333,TEXAS,Thunderstorm Wind,,Small tree down.,9.453921,9.274316,88.78591,87.15687,8.530322,10.033668,10.033668,0.0,1018.1664,0.44466957,29.0
2025,4,27,1754,33.4759,-101.8557,TEXAS,Hail,,Several severe hail reports were received across Lubbock County. A swath of severe hail occurred from near Woodrow through Idalou ranging in size from penny to ping pong ball size.,15.725129,15.599902,33.965103,71.45406,14.075934,0.20540702,0.20540702,0.0,1007.235,0.1535656,977.0
2016,7,2,1905,33.45,-99.85,TEXAS,Thunderstorm Wind,,,32.32309,22.528234,5.365471,51.62527,21.18604,0.0,0.0,0.0,1007.93396,0.15939526,446.0
2015,5,25,1307,33.1539,-97.7064,TEXAS,Thunderstorm Wind,,"A report via social media indicated trees and power lines down off County Road 3341 in Paradise, TX.",22.494793,13.192857,65.06961,91.29312,22.559732,7.842017,7.842017,0.0,1017.5759,0.3259236,240.0
2024,4,1,1830,33.127,-97.1824,TEXAS,Hail,,Picture of 1.5 hail was reported near Country Club Road and Hwy 377 north of Argyle.,17.20411,18.083471,56.132835,62.791794,13.164091,2.215725,2.215725,0.0,1008.17145,0.24943778,196.0
2004,6,1,2248,32.15,-94.8,TEXAS,Thunderstorm Wind,,Trees downed.,21.179546,6.920065,52.31374,90.27817,21.02174,10.925593,10.925593,0.0,1009.7986,0.46656984,150.0
2023,6,12,1940,30.91,-99.25,TEXAS,Hail,,The public reported golf ball size hail in Katemcy.,26.351877,17.453823,54.521194,67.48717,20.101902,0.0,0.0,0.0,1012.0103,0.25840935,516.0
2018,6,12,1612,35.4,-101.32,TEXAS,Hail,,,26.498114,18.467003,0.0,59.623096,18.781036,0.0,0.0,0.0,1009.8805,0.16021223,1046.0
2003,4,23,1324,33.8,-98.73333,TEXAS,Tornado,,A storm chaser observed this very brief tornado in the open field. No damage was reported with this tornado.,18.356247,11.944739,39.211853,29.996822,0.60856265,0.0,0.0,0.0,1022.21063,0.14618973,323.0
2019,4,17,1822,33.57,-97.85,TEXAS,Hail,,"Emergency management reported nickel size hail at the EOC in Bowie, TX.",21.044857,19.282974,0.0,43.866863,7.431446,0.7475011,0.7475011,0.0,1003.96783,0.34495062,351.0
2012,12,14,1601,35.14,-101.89,TEXAS,Thunderstorm Wind,,A member of the public on the southwest Amarillo estimated a thunderstorm wind gust of 61 mph as the line of thunderstorms moved over his location.,-0.059924982,16.201746,0.0,71.75172,-4.165165,0.0,0.0,0.0,1021.57526,0.31435317,1121.0
2003,5,7,1913,32.43333,-98.78333,TEXAS,Hail,,,25.486425,13.182183,0.16280365,59.307888,17.077898,5.261549,5.261549,0.0,1009.6024,0.24717464,478.0
2006,5,10,410,34.06667,-98.38333,TEXAS,Thunderstorm Wind,,The side of a metal barn was blown out. Numerous trees blown onto roofs. A 140 foot broadband tower was blown over. Several older metal barns were also blown over. Several trees were downed. One large tree was blown on top of a house. A barn door and the roof of another home sustained damage.,21.637527,11.525817,0.0,36.12096,5.695907,0.0,0.0,0.0,1016.8939,0.16776617,312.0
2025,3,4,813,32.27,-94.93,TEXAS,Thunderstorm Wind,,"Trees downed near the intersection of Highway 42 and FM Road 850, including a downed tree blocking the lanes of FM Road 850.",19.272736,17.568712,33.22997,79.470345,17.11357,0.48299733,0.48299733,0.0,1015.0124,0.43303403,165.0
2007,4,29,1522,31.8893,-100.289,TEXAS,Hail,,,22.732737,21.739737,35.192966,74.198395,19.324184,0.5515349,0.5515349,0.0,1016.4706,0.26169014,549.0
2009,6,13,1857,35.53,-101.38,TEXAS,Hail,,A trained spotter reported half dollar size hail that fell at the Four Sixes Ranch.,25.704523,24.556746,35.023903,54.73583,15.930955,0.0,0.0,0.0,1019.51,0.15313911,961.0
2009,12,24,210,31.261,-93.9564,TEXAS,Tornado,,"Several trees were snapped and uprooted along FM 2426 east of Pineland, Texas.  Numerous powerlines were also downed along both sides of the road.  The tornado tracked north and crossed Hwy. 83 northeast of Pineland, snapping and uprooting several trees before lifting. Maximum winds are estimated at 70-75 mph.",15.627383,13.073182,49.075943,72.638214,9.681798,15.372941,15.372941,0.0,997.1287,0.48639938,92.0
2004,6,21,2149,35.2,-101.1,TEXAS,Thunderstorm Wind,,,28.14191,18.613598,0.0,30.48619,8.612001,0.0,0.0,0.0,1011.39136,0.15049548,995.0
2015,4,19,1631,29.93,-96.88,TEXAS,Hail,,Quarter size hail was reported along highway 77 north of the city of La Grange.,17.003666,13.523939,43.03396,68.54843,12.214914,0.0,0.0,0.0,1012.6809,0.44924882,108.0
2023,3,16,1442,33.51,-97.77,TEXAS,Hail,,,18.482164,19.555504,10.503273,67.7507,14.392233,0.0,0.0,0.0,1012.6453,0.23056021,308.0
2021,9,17,2138,31.725,-101.92,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind damage near Midkiff. Two unanchored construction trailers were damaged. One injury was reported. The wind was estimated to be 60 to 70 mph. The time was estimated by radar. The cost of damage is a very rough estimate.,28.002226,13.872482,0.0,52.730614,17.507977,0.0,0.0,0.0,1015.75336,0.17000595,845.0
2002,5,7,2118,32.41667,-100.71667,TEXAS,Hail,,,21.233517,18.84889,54.165794,74.56737,19.268074,0.30488893,0.30488893,0.0,1009.3166,0.2587903,688.0
2002,9,13,1735,31.85,-102.5,TEXAS,Hail,,Several reports of large hail ranging from quarter to golfball size were received from West Odessa.,22.421558,14.255787,0.0,51.01762,12.43698,0.0,0.0,0.0,1017.4633,0.15285906,904.0
2011,6,18,1852,33.6238,-97.1542,TEXAS,Thunderstorm Wind,,"The roof of the main building on the North Central Texas College campus was blown off due to high winds. A local newspaper also reported that tree damage occurred around the campus and many large tree limbs were knocked down. A house near the college had the roof of the back porch torn off and thrown onto the roof of the house, causing significant damage. At nearby Leonard Park, major tree damage occurred.",31.398615,8.637675,0.0,46.7189,18.599045,0.0,0.0,0.0,1012.9767,0.21102126,223.0
2015,10,30,628,29.7794,-97.9717,TEXAS,Tornado,,"A tornado developed near Centerpoint Rd. and Old Zorn Rd. in Guadalupe County and continued to the north-northeast for approximately 2.25 miles into Hays County ending near Centerpoint Rd. and Viewpoint Rd. The tornado caused minor roof damage to a few homes where it first developed. As it continued north-northeastward, the tornado struck a series of electrical transmission line towers, causing 11 towers to either partially or completely collapse. The tornado continued through an open field near Centerpoint Rd. causing  mainly tree damage. Several homes east of Centerpoint Rd., in the Southridge Estates subdivision, received minor roof damage along with large tree limbs snapped. In addition, a garage with an attached apartment completely collapsed in the Southridge Estates subdivision. Peak winds were estimated to be 90-100 mph. One person was injured. At the time of this writing, there is no estimate of insured losses.",22.596657,10.3040495,51.826103,72.76758,17.766453,0.0,0.0,0.0,1017.00604,0.30039704,193.0
2012,8,7,1838,34.95,-101.67,TEXAS,Thunderstorm Wind,,A park ranger with the Texas Parks and Wildlife Department at Palo Duro Canyon State Park estimated strong thunderstorm wind gusts. There was no damage reported and no reports of injuries or fatalities.,27.779743,13.571153,9.996841,39.839928,12.550229,0.0,0.0,0.0,1013.6802,0.17341457,865.0
2010,8,23,1435,32.7051,-96.3849,TEXAS,Thunderstorm Wind,,The emergency manager reported roof and wall damage to one home on CR 213A and also 2 metal buildings in the same area were destroyed.,31.17579,9.791378,37.30014,53.562614,20.85709,0.0,,,1015.29047,0.20305836,135.0
2014,5,27,1600,32.72,-97.86,TEXAS,Thunderstorm Wind,,"Numerous trees were knocked down or uprooted approximately 5 miles southwest of Weatherford by severe thunderstorm winds. In addition, some power poles were knocked down and at least one carport was damaged.",29.920555,21.175882,74.79185,42.155212,15.673142,0.0,0.0,0.0,1010.75946,0.1682937,314.0
2004,4,23,1553,32.46667,-100.4,TEXAS,Hail,,,21.47722,18.769733,0.0,14.40733,-6.6260514,0.0,0.0,0.0,1012.14496,0.13949208,648.0
2025,3,30,1445,32.73,-97.42,TEXAS,Hail,,Reported via mPING south of Westworth Village.,9.987883,12.620921,50.04287,53.24489,2.357958,0.0,0.0,0.0,1025.6707,0.3993803,233.0
2016,6,2,1651,28.11,-97.05,TEXAS,Thunderstorm Wind,,Roofing of a screened-in porch of a house along the bay was ripped off and flipped onto the house. The porch framing was damaged and collapsed.,27.813126,14.423794,29.02708,83.49159,24.969347,0.11293087,0.11293087,0.0,1011.47906,0.12756394,0.0
2002,3,30,1639,32.06667,-97.75,TEXAS,Hail,,,21.443817,28.34115,76.59749,75.513885,17.579441,0.43429366,0.43429366,0.0,1016.56915,0.34721527,288.0
2017,7,4,2113,35.11,-101.8,TEXAS,Thunderstorm Wind,,,28.321747,22.955368,9.809633,36.400574,11.552858,0.0,0.0,0.0,1009.8997,0.15715528,1098.0
2024,4,1,2136,29.47,-98.38,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind gusts estimated at 70 mph that knocked down a large tree in Kirby.,22.4279,14.799382,54.618668,63.513832,15.869225,0.79240006,0.79240006,0.0,1008.0191,0.28343093,215.0
2022,7,9,1827,31.64,-100.13,TEXAS,Hail,,Law Enforcement reported nickel to quarter size hail.,32.93802,13.631394,53.476707,34.98169,15.448113,0.0,0.0,0.0,1013.5758,0.19493729,540.0
2002,6,9,1718,32.78333,-102.71667,TEXAS,Thunderstorm Wind,,Reported by the fire department at the intersection of Texas Highway 214 and County Road 208.,25.43208,20.132097,3.7821407,58.378586,16.814854,0.5127928,0.5127928,0.0,1009.02045,0.10184224,1023.0
2025,5,16,1820,32.41,-97.01,TEXAS,Hail,,,26.130442,25.406507,50.847546,78.11017,22.959873,0.12602451,0.12602451,0.0,1005.91125,0.4177074,245.0
2005,5,13,1713,34.41667,-100.15,TEXAS,Hail,,,25.640993,27.214022,5.680214,50.378475,15.045974,0.4259573,0.4259573,0.0,1004.04205,0.17398475,533.0
2001,6,4,2230,33.3,-100.65,TEXAS,Hail,,,30.591093,21.581848,54.60468,32.77092,12.953923,0.0,0.0,0.0,1007.86707,0.17862695,642.0
2017,5,15,1901,36.06,-101.47,TEXAS,Hail,,,21.247425,17.290064,0.0,53.304447,10.865706,0.0,0.0,0.0,1003.82605,0.19293238,967.0
2009,7,30,25,32.75,-100.38,TEXAS,Thunderstorm Wind,,Strong thunderstorm winds from 65 to 75 mph damaged a shed used to house a recreational vehicle and large tree limbs of 12 inches in diameter.,28.283417,14.130744,29.359259,43.426365,14.307095,0.0,0.0,0.0,1016.8606,0.17577872,599.0
2002,5,10,1945,33.91667,-101.6,TEXAS,Hail,,,11.757306,12.497068,27.849525,73.02681,8.746054,0.0,0.0,0.0,1023.7965,0.32812506,991.0
2015,5,24,1500,32.5752,-96.852,TEXAS,Heavy Rain,,A DeSoto teenager and his dog were found dead Monday Morning in a storm drain. He was last seen Sunday afternoon.,22.929152,15.224215,58.553562,81.97519,20.18477,2.8428419,2.8428419,0.0,1020.8645,0.35856527,201.0
2017,6,30,1924,33.14,-100.22,TEXAS,Thunderstorm Wind,,The second severe storm within 20 minutes in Aspermont produced a round of more widespread damaging winds.  Several small tree limbs were downed in the area.,32.102764,19.48965,0.0,34.72631,14.263364,0.0,0.0,0.0,1010.03033,0.16841927,543.0
2003,6,13,1850,34.38333,-102.61667,TEXAS,Hail,,,31.659336,14.425908,4.5944633,18.465176,3.6596777,0.0,0.0,0.0,999.6083,0.16802137,1202.0
2012,6,13,1723,32.8685,-96.7737,TEXAS,Hail,,Hail up to the size of baseballs caused damage at NorthPark Center. Skylights were broken at the mall. Many cars were also damaged by the hail.,33.80927,12.566072,0.0,38.030106,17.07267,0.0,0.0,0.0,1007.0211,0.27111146,197.0
2019,4,30,903,35.16,-101.9,TEXAS,Hail,,Quarter size hail reported via Twitter.,19.935167,17.105669,56.665104,64.71579,13.546269,12.169423,12.169423,0.0,1008.03723,0.21074654,1126.0
2014,11,22,1710,26.9109,-99.2604,TEXAS,Thunderstorm Wind,,"Zapata County EM reported several older houses had roofs partially removed, several metal buildings and trailers had roofs totally removed, a chain link fence was blow down, numerous trees and power lines were blown down through the city, and a large object blew off a construction site at the courthouse and damaged nearby objects. Wind speeds were estimated to be 65 to 70 mph.",23.566597,13.246289,48.7575,75.996414,19.43191,0.63618165,0.63618165,0.0,1014.1878,0.28169793,111.0
2016,5,9,2150,33.4741,-94.2874,TEXAS,Thunderstorm Wind,,A roof was torn off of a home in Hooks.,24.179344,8.55844,45.524094,71.381424,19.432127,0.0,0.0,0.0,1016.4785,0.30057877,114.0
2022,4,26,2132,31.9989,-106.5748,TEXAS,Hail,,Hail up to one inch in diameter fell in Anthony which brought significant roof and vehicle damage to the area.,20.904997,13.230839,4.1925697,43.341537,8.235441,0.0,0.0,0.0,1016.7973,0.024627984,1209.0
2007,3,30,1102,32.47,-100.2139,TEXAS,Tornado,,The tornado began on Interstate 20 at Stink Creek Road and overturned a tractor trailer rig on the interstate.,18.487015,14.861404,28.393553,48.211838,8.029774,0.0,0.0,0.0,1008.8444,0.29223275,626.0
2024,4,27,1804,33.9711,-98.7691,TEXAS,Hail,,Relayed by amateur radio.,19.975576,14.668267,8.934668,32.50922,2.4752703,0.0,0.0,0.0,1019.57404,0.14689061,316.0
2011,9,18,2140,32.73,-94.95,TEXAS,Thunderstorm Wind,,"Trees were downed throughout the county.  The roof was blown off a home west of Gilmer, Texas.",22.95408,9.922729,8.440392,63.32885,16.352425,0.0,0.0,0.0,1014.6125,0.3318956,114.0
2002,5,7,2128,32.45,-99.73333,TEXAS,Hail,,Quarter size hail feel at the intersection of south first and Willis in Abilene.,21.497425,19.63864,45.001274,77.64644,20.372015,0.7333941,0.7333941,0.0,1009.6212,0.2395349,528.0
2007,3,31,325,29.3922,-96.95,TEXAS,Thunderstorm Wind,,"A line of very strong thunderstorms approached Lavaca County from the west and developed into a bow-shape just as they crossed the county line.  The storms produced strong winds that blew down trees in a small community known as Williamsburg, about 4 miles south of Hallettsville.",24.0836,14.712295,81.07988,82.89137,21.539759,0.49419188,0.49419188,0.0,1011.7531,0.28284308,80.0
2005,3,7,1150,29.63333,-96.78333,TEXAS,Hail,,,12.138512,10.795937,0.0,59.56214,5.8712955,0.0,0.0,0.0,1017.9636,0.30324572,105.0
2011,5,22,1940,32.3279,-98.8289,TEXAS,Hail,,Quarter sized hail fell along Highway 6 about 5 miles south of Eastland.,28.489552,22.745125,57.264736,47.863003,15.915499,0.0,0.0,0.0,1011.1726,0.17891285,473.0
2010,5,18,1735,35.86,-101.97,TEXAS,Hail,,The Moore County Emergency Manager reported one window broken by the large hail at the Walmart in Dumas Texas.,14.612768,23.74277,50.5717,67.83641,9.650126,1.4572166,1.4572166,0.0,1008.09924,0.39532575,1115.0
2010,5,31,1730,34.2033,-102.3134,TEXAS,Thunderstorm Wind,,"Severe thunderstorm winds destroyed a well house, uprooted a tree, and blew over a center pivot irrigation system on a farmstead west of U.S. Highway 385 southwest of Springlake. No injuries were reported.",23.035923,15.652705,0.0,33.942932,5.6821165,0.0,0.0,0.0,1006.2098,0.2669614,1120.0
2017,1,15,1925,32.252,-97.3241,TEXAS,Thunderstorm Wind,,Winds between 70-75 mph were estimated along FM 916 between Grandview and Rio Vista.,-1.7247367,14.673842,63.987488,44.30699,-12.816739,0.3524737,0.25520897,0.06808531,1028.336,0.24254689,233.0
2023,2,26,1917,33.9177,-100.4234,TEXAS,Thunderstorm Wind,,A swath of severe wind gusts were measured from near Paducah to near Hackberry. Texas Tech University mesonet sites near Paducah and Hackberry measured severe wind gusts from 1917 CST through 1933 CST. A peak wind gust of 59 mph was measured near Paducah from 1917 CST through 1919 CST. A peak wind gust of 59 mph was measured at Hackberry at 1933 CST.,9.877753,8.680196,82.91341,53.446564,2.2851691,0.0,0.0,0.0,1024.5294,0.17618063,627.0
2023,6,21,1840,30.71,-95.79,TEXAS,Thunderstorm Wind,,Trees were downed near Birdwell Road.,31.174389,9.562093,5.102051,62.57309,22.694265,0.0,0.0,0.0,1007.6228,0.1709951,90.0
2002,8,13,1805,33.81667,-98.2,TEXAS,Hail,,,28.749868,15.328492,13.535076,56.297142,19.089731,0.0,0.0,0.0,1013.74976,0.17109425,281.0
2003,11,17,1840,30.36667,-94.31667,TEXAS,Thunderstorm Wind,,,23.597267,11.475915,55.53138,89.754166,22.440584,19.898642,19.898642,0.0,1009.9397,0.3304432,25.0
2014,4,21,1600,30.85,-99.11,TEXAS,Hail,,,12.417249,25.821257,9.1947975,52.040524,4.9456024,0.0,0.0,0.0,1016.0753,0.2044195,511.0
2017,5,27,1925,36.23,-102.04,TEXAS,Hail,,,19.00388,28.596132,14.989895,41.376663,7.6807365,0.0,0.0,0.0,1008.7723,0.15410586,1107.0
2023,8,10,1924,33.57,-97.86,TEXAS,Hail,,,30.579277,8.798325,18.585667,53.80023,20.087273,0.0,0.0,0.0,1011.9109,0.1871147,347.0
2007,9,7,1638,32.7011,-101.95,TEXAS,Hail,,,24.976767,8.19033,55.127426,58.289463,16.853476,0.0,0.0,0.0,1019.76636,0.17128392,905.0
2005,2,22,1558,35.23333,-101.76667,TEXAS,Hail,,,12.186972,29.839622,65.70698,43.57807,-2.5297098,0.0,0.0,0.0,1005.90826,0.15636545,1114.0
2008,6,19,1545,35.18,-101.58,TEXAS,Hail,,,30.506699,14.876823,0.0,22.760464,7.0798836,0.0,0.0,0.0,1004.3681,0.15843901,1075.0
2008,5,27,1422,30.37,-103.6029,TEXAS,Hail,,Brewster County emergency manager reported baseball sized hail at Hilltop Ranch.,25.008047,10.590628,0.0,13.235535,-5.673527,0.0,0.0,0.0,1008.40015,0.16928685,1401.0
2002,4,7,1655,33.6,-98.45,TEXAS,Hail,,,22.364351,15.760594,0.0,79.19615,19.005074,0.0,0.0,0.0,1012.0257,0.2488894,307.0
2013,8,14,1825,35.6632,-101.4003,TEXAS,Thunderstorm Wind,,A supercell thunderstorm moved southward across the Texas Panhandle during the evening hours of the 14th. An amateur radio operator reported a 60 mph wind gust as the storm moved over the town of Borger (Hutchinson County). The supercell thunderstorm continued moving southward after producing this wind gust.,21.191927,13.065893,85.11958,91.21713,20.59289,15.632059,15.632059,0.0,1013.2511,0.24168026,940.0
2012,4,7,1706,31.84,-101.0,TEXAS,Thunderstorm Wind,,An amateur radio operator estimated a wind gust of 60 mph.,22.761118,21.17188,18.251371,40.11099,8.99121,0.10240104,0.10240104,0.0,1001.3585,0.21828839,700.0
2023,6,21,1834,30.18,-98.0,TEXAS,Thunderstorm Wind,,A thunderstorm produced wind gusts measured by a trained spotter at 51 kts (59 mph) two miles south of Sawyer Ranch Rd. and Hwy 290 east of Dripping Springs near Sycamore Springs Elementary School.,28.812752,12.217247,0.0,65.40524,21.590477,0.0,0.0,0.0,1007.3542,0.26959637,355.0
2024,6,6,1840,34.99,-101.69,TEXAS,Thunderstorm Wind,,,26.333157,10.444978,0.0,53.839077,16.451916,0.33985695,0.33985695,0.0,1013.31445,0.14948796,973.0
2001,5,30,1840,32.31667,-99.66667,TEXAS,Hail,,,22.201513,12.560733,0.0,53.68658,14.4225645,0.0,0.0,0.0,1014.46313,0.237294,562.0
2014,5,23,1626,30.7028,-103.7373,TEXAS,Hail,,,24.10025,12.661058,13.837381,46.965824,12.350615,1.1696377,1.1696377,0.0,1013.249,0.20749421,1597.0
