YEAR,MONTH,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation,is_primary_rain_season,is_secondary_rain_season,Flood_Zone_A,Flood_Zone_AE,Flood_Zone_AH,Flood_Zone_AO,Flood_Zone_AREA NOT INCLUDED,Flood_Zone_OPEN WATER,Flood_Zone_VE,Flood_Zone_X,Is_In_Floodplain_False,Is_In_Floodplain_True
2003,9,1800,35.68333,-102.33333,TEXAS,Flash Flood,,Extensive flooding to fields reported along State Highway 354.,22.328138,13.853315,0.0,55.97242,14.147394,0.0,0.0,1010.1308,0.19058678,1160.0,False,True,False,False,False,False,False,False,False,False,True,False
2004,4,920,30.58333,-103.36667,TEXAS,Flash Flood,,Flooding was reported along U.S. Highway 285.  Street flooding was also reported in the city of Pecos.,18.773914,21.09767,31.850422,17.847946,-5.6741776,0.0,0.0,1012.5446,0.09053297,1103.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,4,927,30.81667,-102.95,TEXAS,Flash Flood,,"A thunderstorm moving out of Pecos County produced flooding over portions of Ward County during the morning of Sunday, April 4th.  Several streets were flooded in the town of Barstow.  Flooding was also reported at the intersection of Interstate 20 and Farm to Market Road 1219 and along a four mile stretch southward along Farm to Market Road 1219.",18.520712,25.70299,34.238083,21.132668,-3.972996,0.0,0.0,1013.6842,0.021748066,962.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,5,1900,30.46667,-102.25,TEXAS,Flash Flood,,Flash flooding resulted in high water that flowed over Farm to Market Road 1614 north of U.S. Highway 180 and over Camp Springs Road.,23.036951,27.194216,47.375908,60.40071,14.712185,0.0,0.0,1011.56537,0.16804425,892.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,4,1705,30.58333,-103.88333,TEXAS,Flash Flood,,"Flooding was reported along Highway 118, 2.5 miles south the Interstate 10.",12.567204,12.690044,0.0,29.673702,-4.2511396,0.0,0.0,1015.1193,0.121052295,1505.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,4,1630,31.2,-103.48333,TEXAS,Flash Flood,,"A bridge along Interstate 20 just east-northeast of Toyah over the normally dry Salt Draw failed Sunday evening. This failure was the result of fast-moving flood waters originating from previous heavy rainfall over the Davis Mountains. Hydrologists also credited a residual flow of water through the draw from the Toyah dike break early Sunday for contributing to the gradual process that caused the bridge to collapse. Authorities said that advance warning of additional runoff and flooding allowed the interstate to be closed to both eastbound and westbound traffic at the first sign of danger to the bridge. A state official for the Texas Department of Transportation said that 86 feet of roadway in the eastbound lanes fell into the river, and that additional 40-foot segments on each side of the river were also damaged. On the westbound side, one of the upright supports holding the bridge had moved six to eight inches, opening a crack in the roadway.  No fatalities were reported with the bridge collapse, however, five indirect fatalities occurred in a multi-vehicle collision along a detour, U.S. Highway 285, south of Pecos.",19.378403,21.332945,45.993805,17.691269,-5.196747,0.0,0.0,1012.8416,0.017242111,829.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,4,1500,29.46667,-98.1,TEXAS,Flash Flood,,"A general inch of rain fell across Gonzales County, with amounts averaging 2 inches in the northern part of the county.  Heaviest amounts were along US90 where up to 3 inches fell.  Roads in the north part of the county were closed due to flash flooding.",22.013481,11.074374,5.4612274,62.891518,14.544107,0.0,0.0,1016.3634,0.18368596,176.0,True,False,False,False,False,False,False,False,False,True,True,False
2004,4,1630,30.28333,-97.75,TEXAS,Flash Flood,,"Up to 3 inches of rain fell in eastern Bexar County, closing many small feeder and rural roads through the late afternoon due to flash flooding.",21.580667,11.531658,0.0,60.376663,13.721214,0.0,0.0,1016.3748,0.29303616,173.0,True,False,False,False,False,False,False,False,False,True,True,False
2004,4,1630,29.68333,-97.65,TEXAS,Flash Flood,,"General half-inch rain fell over Frio County, with up to 3 inches in the northwest portion of the county. Roads were closed near Frio Town due to flash flooding",21.902744,10.8858795,4.0520706,64.70293,15.120727,0.0,0.0,1016.5997,0.2142764,123.0,True,False,False,False,False,False,False,False,False,True,True,False
2004,4,1243,29.28333,-102.95,TEXAS,Flash Flood,,"Thunderstorms produced up to five inches of rain in western portions of Odessa, resulting in flash flooding.  Flash flooding was reported in the western and northeast portions of Odessa and also in the town of Gardendale.  The flooding finally subsided by late afternoon.",21.524933,10.28079,23.324314,12.2505,-9.134325,0.0,0.0,1012.4834,0.013241354,838.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,4,2235,31.11667,-103.58333,TEXAS,Flash Flood,,"Flooding was reported along Farm to Market Road 2903 between Toyah and Balmorhea, making the road impassable.  Farm to Market Road 869 and State Highway 17 were also closed due to flooding.",12.532572,11.905464,0.0,38.444336,0.18185638,0.0,0.0,1016.74146,0.020566124,857.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,4,1245,29.2,-103.88333,TEXAS,Flash Flood,,"Flooding was reported at a guardhouse in western Andrews county.  Additionally, reports indicated several feet of water on field roads.",21.250374,12.540616,10.804911,13.756954,-7.694174,0.0,0.0,1012.1946,0.029826049,913.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,4,1730,29.58333,-97.06667,TEXAS,Flash Flood,,"Rainfall over Karnes County averaged near 1 inch, with up to 3 inches between Runge and Helena.  Roads in the Helena area were closed due to flash flooding.",21.236452,10.4873085,1.8915329,67.98057,15.298221,0.0,0.0,1016.96826,0.32666427,110.0,True,False,True,False,False,False,False,False,False,False,False,True
2004,4,1730,29.68333,-97.11667,TEXAS,Flash Flood,,Thunderstorms produced 1 to 2 inches of rain over southern DeWitt County and 2 to 3 inches over northern DeWitt County.  Roads were closed due to flash flooding between Westhoff and Hocheim.,20.986235,10.610093,1.4445724,67.76004,15.005153,0.0,0.0,1017.0133,0.32637757,141.0,True,False,False,False,False,False,False,False,False,True,True,False
2004,4,200,32.71667,-102.9,TEXAS,Flash Flood,,"Eight to twelve inches of rainfall resulted in the failure of a protective levee near Toyah.  With the failure of this dike, three to four feet of water inundated the town of Toyah and prompted the evacuation of the town's residents.  While 19 people in the town of 103 elected to stay through the flood event, the remainder of the town's residents were moved to a Red Cross shelter in the nearby community of Pecos.  The extensive flooding in Toyah left virtually every home with flood damage.  One home was completely destroyed.Flooding lingered until late afternoon on Sunday, April 4th with State Highway 17 and Farm to Market Roads 2903, 869, and 1450 remaining underwater.",14.659306,20.486479,67.68644,31.528103,-1.5825045,0.0,0.0,1015.1751,0.061083652,1053.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,4,1600,29.98333,-99.75,TEXAS,Flash Flood,,"Thunderstorms produced general 1 to 2 inch rainfall over Caldwell County, with up to 3 inches between Lockhart and Luling.  Several rural roads were closed due to flash flooding.",21.938402,14.371319,15.292858,50.903397,11.586687,0.0,0.0,1015.72906,0.25918332,687.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,4,1600,29.21667,-99.8,TEXAS,Flash Flood,,"Showers and thunderstorms dropped an inch of rain over Comal County, with up to 3 inches in the northwest part of the county, along the Kendall County line.  Numerous roads were closed due to flash flooding.",24.197807,12.331986,18.872211,52.975933,14.054881,0.0,0.0,1015.3254,0.2701127,282.0,True,False,False,True,False,False,False,False,False,False,False,True
2004,3,1120,31.53333,-101.43333,TEXAS,Flash Flood,,Running water flooded roadways near Vincent.,7.9222574,16.325304,0.0,48.76627,-2.107058,0.0,0.0,1026.1681,0.16134113,808.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,3,1140,32.26667,-101.83333,TEXAS,Flash Flood,,"Numerous roads were inudated by high water in the city of Snyder. In addition, Deep Creek flooded in the city. As a result, several vehicles stalled in high water. The Snyder Fire Department conducted several high water rescues. No injuries were reported.",7.2842655,13.866143,0.0,49.53845,-2.3811362,0.0,0.0,1026.5629,0.15985605,851.0,True,False,False,False,False,False,False,False,False,False,True,False
2004,5,915,30.1,-95.61667,TEXAS,Flash Flood,,I-45 northbound feeder roads flooded and impassable.,19.446215,11.618683,0.0,72.15071,14.3059225,0.0,0.0,1014.78973,0.39276934,57.0,True,False,False,False,False,False,False,False,False,True,True,False
2004,5,835,30.06667,-95.55,TEXAS,Flash Flood,,75 to 100 Livingston homes and businesses damaged from flooding at FM 146 and US 59; northbound and southbound lanes of US 59 closed.,19.524216,11.618683,0.0,72.15071,14.380959,0.0,0.0,1014.78973,0.39276934,45.0,True,False,False,False,False,False,False,False,False,True,True,False
2004,6,2020,31.8,-98.95,TEXAS,Flash Flood,,A store near the Conch county line was flooded.,29.21378,16.608425,0.0,48.40332,16.755484,0.0,0.0,1013.5241,0.16075292,421.0,False,False,False,False,False,False,False,False,False,True,True,False
2004,6,2045,31.35,-100.63333,TEXAS,Flash Flood,,There were numerous reports of Flash flooding across southern portions of San Angelo to Dove Creek and near Christoval. A car 6 miles northeast of Christoval was swept of the road. The occupants were not injured.,28.77974,16.7165,0.0,44.321617,15.090703,0.0,0.0,1012.77545,0.2560897,614.0,False,False,False,False,False,False,False,False,False,True,True,False
2004,6,2242,32.91667,-97.41667,TEXAS,Flash Flood,,"Flooding across western and northwestern Tarrant County including numerous high water rescues.  Farmers Branch Creek in White Settlement flooded the town, causing major damage to 50 homes and minor damage to 150 homes.",29.749943,15.773297,0.0,44.764698,16.368557,0.0,0.0,1016.6895,0.26346695,252.0,False,False,False,False,False,False,False,False,False,True,True,False
2004,6,2255,33.36667,-97.18333,TEXAS,Flash Flood,,Highway 287 south of Decatur was down to one lane due to flooding.,28.905567,15.681354,0.0,50.196884,17.638485,0.0,0.0,1016.8121,0.29003167,215.0,False,False,False,False,False,False,False,False,False,True,True,False
2004,6,1956,33.36667,-97.15,TEXAS,Flash Flood,,Low water crossings were flooded across the county.,28.78214,15.681354,0.0,51.557426,17.933153,0.0,0.0,1016.8121,0.23466076,206.0,False,False,False,False,False,False,False,False,False,True,True,False
2004,6,2020,33.18333,-97.3,TEXAS,Flash Flood,,Flooding was occurring in the Cundiff area.,29.721924,16.002184,0.0,45.144955,16.467203,0.0,0.0,1016.7655,0.25620297,229.0,False,False,False,False,False,False,False,False,False,True,True,False
2004,6,2023,33.46667,-96.91667,TEXAS,Flash Flood,,Flooding was reported near Highwat 287 and FM 407.,28.703508,15.559001,0.0,51.637726,17.889246,0.0,0.0,1016.9177,0.19238962,207.0,False,False,False,False,False,False,False,False,False,True,True,False
2004,6,2101,33.23333,-97.16667,TEXAS,Flash Flood,,Flooding was reported in the Reno area.,28.947163,15.681354,0.0,50.13466,17.644278,0.0,0.0,1016.8121,0.19715704,214.0,False,False,False,False,False,False,False,False,False,True,True,False
2004,6,1941,31.71667,-98.98333,TEXAS,Flash Flood,,The town of Early had to close several roads due to high water.,29.711477,23.940403,0.0,30.546444,10.453764,0.0,0.0,1009.68677,0.16026509,411.0,False,False,False,False,False,False,False,False,False,True,True,False
2004,6,2031,32.01667,-102.1,TEXAS,Flash Flood,,A deputy reported nearly a foot of water flowing over State Highway 349 north of Rankin.,31.520626,20.821213,1.5274601,35.98057,14.305557,0.0,0.0,1006.57227,0.15657923,854.0,False,False,False,False,False,False,False,False,False,False,True,False
2004,9,947,29.31667,-103.53333,TEXAS,Flash Flood,,"Storm spotters, law enforcement officials, and the local media reported several instances of flash flooding across Midland. At 10:00 CST Texas Department of Public Safety troopers and Midland Fire Department personnel rescued a woman and three children from a vehicle submerged in three feet of water near the intersection of West Industrial Avenue and South Midland Drive.Shortly before 10:30 CST rescue crews assisted stranded motorists on Illinois Avenue and at the intersection of Midkiff Road and Wadley Avenue. At 11:00 CST an elderly driver was rescued from a vehicle submerged in six feet of flowing water near Midland College. Flood waters reportedly covered the trunk and hood of the sports utility vehicle and entered the cab. Fire crews anchored a safety line across Wadley Avenue to reach the distressed motorist.   In addition, over a foot of water covered the Loop 250 access road between Thomason and State Highway 191 near Grandecom Stadium. Over two feet of water covered the Interstate 20 access road at the intersection of Farm to Market Road 1130. Two traffic accidents on Interstate 20 in Midland were indirectly related to the wet weather when cars lost control on the wet pavement. One such accident resulted in an injured motorist. No injuries or fatalities resulted from the flash flooding.",27.45982,9.057363,4.334976,55.21077,18.028288,0.0,0.0,1013.3558,0.021188535,774.0,False,True,False,False,False,False,False,False,False,False,True,False
2004,11,2100,31.21667,-96.28333,TEXAS,Flash Flood,,A bridge on Highway 395 was under water.,13.21403,11.520446,88.547295,81.50333,10.041968,14.728185,14.728185,1016.421,0.30544996,114.0,False,False,False,False,False,False,False,False,False,True,True,False
2005,1,1330,33.21667,-97.11667,TEXAS,Flash Flood,,A few roads were closed around the county due to high water.,1.1709044,16.06186,0.0,58.368713,-3.1895947,0.0,0.0,1029.0344,0.3283331,196.0,False,False,False,False,False,False,False,False,False,True,True,False
2005,1,800,33.65,-96.75,TEXAS,Flash Flood,,"Flooding caused three bridges to be washed out around 8 AM.  These bridges were at Tioga, Central Sherman, and on Old Luella Road.  Numerous county roads were also washed out and in bad need of repair.",0.6720098,16.405281,0.0,56.95231,-4.5801487,0.0,0.0,1028.8074,0.33338112,226.0,False,False,False,False,False,False,False,False,False,True,True,False
2005,1,1830,32.91667,-96.63333,TEXAS,Flash Flood,,Flooding closed Brand and Campbell Roads in Garland.,1.2390484,17.030956,0.0,57.831062,-3.319117,0.0,0.0,1029.4146,0.43606022,164.0,False,False,False,False,False,False,False,False,False,True,True,False
2005,1,1900,33.6,-96.08333,TEXAS,Flash Flood,,"Flooding caused FM 271, FM 100, and FM 1396 to close.   State Highway 56 was also being closed at the time.  Numerous roads near Bonham were washed out and in bad need of repair.",0.44268656,14.6221485,1.2138977,52.87478,-5.7761273,0.0,0.0,1029.7214,0.35126215,183.0,False,False,False,False,False,False,False,False,False,True,True,False
